"Subs. Service Line No.","Compute Type","Active","Usage Line Number","Metered service date","Sub Account","Computed Quantity","Existing Entitled Qty","Usage Quantity","UOM","Product","Parent Product","Net Unit Price","SPM Document Number","Line Net Amount","Bill To Plan Number","Consumed Quantity","Overage","Compute Source","Status","Available Amt After Computing","Is Credit Memo?","Spm Partner Credit Amt","Bill to Customer","Trxn Extension ID","Line Net Amount Increased Precision","UCM Payment Credit Amt"
"3.076","Funded Allocation Usage","true",,"10-06-2021","",0,0,0,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00096,"true","","Invoiced | Skipped by SPM",3383276.34374,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-09-2021","",0,0,0,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00144,"true","","Invoiced | Skipped by SPM",3379011.68395,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-05-2021","",0.00001,0,0.00001,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00075,"true","","Invoiced | Skipped by SPM",3385143.31617,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-10-2021","",0,0,0,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00164,"true","","Invoiced | Skipped by SPM",3377002.71769,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-22-2021","",0.00003,0,0.00003,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00482,"true","","Invoiced | Skipped by SPM",3357190.03386,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-06-2021","",0.00003,0,0.00003,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00099,"true","","Invoiced | Skipped by SPM",3383140.09160,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-08-2021","",0,0,0,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00137,"true","","Invoiced | Skipped by SPM",3379469.46225,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-30-2021","",0.00001,0,0.00001,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00751,"true","","Invoiced | Skipped by SPM",3339909.04129,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-16-2021","",0,0,0,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00322,"true","","Invoiced | Skipped by SPM",3366815.18205,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-30-2021","",0.00004,0,0.00004,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.0077,"true","","Invoiced | Skipped by SPM",3338400.97625,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-05-2021","",0,0,0,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00085,"true","","Invoiced | Skipped by SPM",3384141.17233,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-06-2021","",0.00001,0,0.00001,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00101,"true","","Invoiced | Skipped by SPM",3382796.23210,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-24-2021","",0.00004,0,0.00004,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00589,"true","","Invoiced | Skipped by SPM",3352540.69202,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-17-2021","",0,0,0,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00348,"true","","Invoiced | Skipped by SPM",3365026.07389,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-11-2021","",0.00003,0,0.00003,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00221,"true","","Invoiced | Skipped by SPM",3374401.96077,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-27-2021","",0,0,0,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.0069,"true","","Invoiced | Skipped by SPM",3345085.67887,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-23-2021","",0.00002,0,0.00002,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00539,"true","","Invoiced | Skipped by SPM",3355672.60929,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-28-2021","",0.00001,0,0.00001,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00709,"true","","Invoiced | Skipped by SPM",3343950.64767,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-24-2021","",0,0,0,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00577,"true","","Invoiced | Skipped by SPM",3353460.21508,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-25-2021","",0.00001,0,0.00001,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00623,"true","","Invoiced | Skipped by SPM",3349883.86258,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-11-2021","",0.00001,0,0.00001,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00217,"true","","Invoiced | Skipped by SPM",3374466.44718,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-11-2021","",0.00014,0,0.00014,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00206,"true","","Invoiced | Skipped by SPM",3374673.99791,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-12-2021","",0.00001,0,0.00001,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00235,"true","","Invoiced | Skipped by SPM",3373280.48753,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-21-2021","",0.00001,0,0.00001,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00413,"true","","Invoiced | Skipped by SPM",3359488.30621,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-19-2021","",0,0,0,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.0038,"true","","Invoiced | Skipped by SPM",3362287.63009,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-31-2021","",0.00001,0,0.00001,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00778,"true","","Invoiced | Skipped by SPM",3337402.26006,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-07-2021","",0,0,0,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.0012,"true","","Invoiced | Skipped by SPM",3381206.52626,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-18-2021","",0,0,0,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00354,"true","","Invoiced | Skipped by SPM",3364616.00655,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-10-2021","",0.00001,0,0.00001,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00163,"true","","Invoiced | Skipped by SPM",3377191.91229,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-31-2021","",0.00001,0,0.00001,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00782,"true","","Invoiced | Skipped by SPM",3336923.75556,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-06-2021","",0,0,0,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00091,"true","","Invoiced | Skipped by SPM",3383740.74003,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-30-2021","",0.00001,0,0.00001,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00765,"true","","Invoiced | Skipped by SPM",3338541.23147,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-19-2021","",0,0,0,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00374,"true","","Invoiced | Skipped by SPM",3362828.03870,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-19-2021","",0.00001,0,0.00001,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00384,"true","","Invoiced | Skipped by SPM",3361752.49424,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-01-2021","",0,0,0,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00014,"true","","Invoiced | Skipped by SPM",3390740.89741,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-30-2021","",0.00001,0,0.00001,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00756,"true","","Invoiced | Skipped by SPM",3339436.89917,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-03-2021","",0,0,0,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00033,"true","","Invoiced | Skipped by SPM",3388543.32513,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-12-2021","",0.00001,0,0.00001,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00226,"true","","Invoiced | Skipped by SPM",3374002.91613,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-17-2021","",0,0,0,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00349,"true","","Invoiced | Skipped by SPM",3365016.26179,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.076","Funded Allocation Usage","true",,"10-28-2021","",0.00001,0,0.00001,"GB OUTBOUND DATA TX MO","B93455 - Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.00706,"true","","Invoiced | Skipped by SPM",3344252.32211,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
